osgb4000000074556592,http://data.ordnancesurvey.co.uk/id/osgb4000000074556592,Mealasta,,,,populatedPlace,Other Settlement,99153.766,924258.184,15000,25000,98911.278,923918.461,99411.278,924418.461,HS2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS2,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074556947,http://data.ordnancesurvey.co.uk/id/osgb4000000074556947,Islibhig,,,,populatedPlace,Hamlet,99380.000,927908.000,5000,25000,99019.604,927325.055,99519.604,927958.944,HS2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS2,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074556946,http://data.ordnancesurvey.co.uk/id/osgb4000000074556946,Breinis,,,,populatedPlace,Other Settlement,99252.270,926148.290,15000,25000,98602.649,925384.801,99346.774,926547.848,HS2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS2,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,http://dbpedia.org/resource/Brenish,
HS29HA,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS29HA,HS2 9HA,,,,other,Postcode,99297.200,927610.000,3500,18000,,,,,,,Islibhig,http://data.ordnancesurvey.co.uk/id/4000000074556947,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS29HB,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS29HB,HS2 9HB,,,,other,Postcode,99142.200,925897.800,3500,18000,,,,,,,Breinis,http://data.ordnancesurvey.co.uk/id/4000000074556946,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#otherSettlement,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
