osgb4000000074548070,http://data.ordnancesurvey.co.uk/id/osgb4000000074548070,Leadhills,,,,populatedPlace,Village,288577.450,614954.280,9000,250000,288275.044,614264.698,288893.316,615597.776,ML12,http://data.ordnancesurvey.co.uk/id/postcodedistrict/ML12,,,,,,,South Lanarkshire,http://data.ordnancesurvey.co.uk/id/7000000000030847,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,http://dbpedia.org/resource/Leadhills,http://sws.geonames.org/2644748
osgb4000000074547852,http://data.ordnancesurvey.co.uk/id/osgb4000000074547852,Durisdeer,,,,populatedPlace,Hamlet,289388.360,603667.650,5000,25000,289148.722,603498.054,289648.722,603998.054,DG3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG3,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2650626
osgb4000000074548069,http://data.ordnancesurvey.co.uk/id/osgb4000000074548069,Wanlockhead,,,,populatedPlace,Village,287191.000,613019.000,11000,250000,286266.976,612636.634,287905.401,613751.295,ML12,http://data.ordnancesurvey.co.uk/id/postcodedistrict/ML12,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,http://dbpedia.org/resource/Wanlockhead,http://sws.geonames.org/2634810
osgb4000000074547848,http://data.ordnancesurvey.co.uk/id/osgb4000000074547848,Mennock,,,,populatedPlace,Hamlet,280500.000,608092.000,5000,25000,280400.598,607805.497,280989.428,608358.718,DG4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG4,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2642747
osgb4000000074547846,http://data.ordnancesurvey.co.uk/id/osgb4000000074547846,Durisdeermill,,,,populatedPlace,Hamlet,288398.000,604144.000,5000,25000,288258.639,603944.471,288758.639,604444.471,DG3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG3,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074547851,http://data.ordnancesurvey.co.uk/id/osgb4000000074547851,Elvanfoot,,,,populatedPlace,Other Settlement,295066.080,617391.910,15000,25000,294941.407,616878.740,295551.071,617935.427,ML12,http://data.ordnancesurvey.co.uk/id/postcodedistrict/ML12,,,,,,,South Lanarkshire,http://data.ordnancesurvey.co.uk/id/7000000000030847,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2650034
osgb4000000074547847,http://data.ordnancesurvey.co.uk/id/osgb4000000074547847,Enterkinfoot,,,,populatedPlace,Hamlet,285973.000,604045.000,5000,25000,285584.148,603678.218,286084.148,604264.310,DG3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG3,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2649976
ML126UT,http://data.ordnancesurvey.co.uk/id/postcodeunit/ML126UT,ML12 6UT,,,,other,Postcode,287546.654,612921.652,3500,18000,,,,,,,Wanlockhead,http://data.ordnancesurvey.co.uk/id/4000000074548069,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DG46HB,http://data.ordnancesurvey.co.uk/id/postcodeunit/DG46HB,DG4 6HB,,,,other,Postcode,282816.700,618296.780,3500,18000,,,,,,,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DG46HZ,http://data.ordnancesurvey.co.uk/id/postcodeunit/DG46HZ,DG4 6HZ,,,,other,Postcode,281453.900,610880.400,3500,18000,,,,,,,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
