osgb4000000074564434,http://data.ordnancesurvey.co.uk/id/osgb4000000074564434,Dundeugh,,,,populatedPlace,Hamlet,259834.690,588010.000,5000,25000,259601.231,587734.661,260101.231,588234.661,DG7,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG7,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074563473,http://data.ordnancesurvey.co.uk/id/osgb4000000074563473,Craigmalloch,,,,populatedPlace,Other Settlement,248215.200,594694.600,15000,25000,247977.199,594448.449,248477.199,594948.449,KA6,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KA6,,,,,,,East Ayrshire,http://data.ordnancesurvey.co.uk/id/7000000000043393,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074565052,http://data.ordnancesurvey.co.uk/id/osgb4000000074565052,Carsphairn,,,,populatedPlace,Village,256174.590,593306.460,3000,250000,255880.001,593068.613,256384.368,593568.613,DG7,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG7,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2653641
DG73XP,http://data.ordnancesurvey.co.uk/id/postcodeunit/DG73XP,DG7 3XP,,,,other,Postcode,259856.299,581255.148,3500,18000,,,,,,,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DG73SY,http://data.ordnancesurvey.co.uk/id/postcodeunit/DG73SY,DG7 3SY,,,,other,Postcode,259810.429,587966.786,3500,18000,,,,,,,Dundeugh,http://data.ordnancesurvey.co.uk/id/4000000074564434,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DG73XS,http://data.ordnancesurvey.co.uk/id/postcodeunit/DG73XS,DG7 3XS,,,,other,Postcode,256964.707,585536.193,3500,18000,,,,,,,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DG73SX,http://data.ordnancesurvey.co.uk/id/postcodeunit/DG73SX,DG7 3SX,,,,other,Postcode,259965.501,587958.873,3500,18000,,,,,,,Dundeugh,http://data.ordnancesurvey.co.uk/id/4000000074564434,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DG73TR,http://data.ordnancesurvey.co.uk/id/postcodeunit/DG73TR,DG7 3TR,,,,other,Postcode,255971.700,593405.300,3500,18000,,,,,,,Carsphairn,http://data.ordnancesurvey.co.uk/id/4000000074565052,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DG73TB,http://data.ordnancesurvey.co.uk/id/postcodeunit/DG73TB,DG7 3TB,,,,other,Postcode,259982.848,590492.582,3500,18000,,,,,,,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DG73TA,http://data.ordnancesurvey.co.uk/id/postcodeunit/DG73TA,DG7 3TA,,,,other,Postcode,259153.000,589748.500,3500,18000,,,,,,,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
