osgb4000000074542532,http://data.ordnancesurvey.co.uk/id/osgb4000000074542532,Athmòr,gla,Ahmore,eng,populatedPlace,Hamlet,85727.440,874098.480,5000,25000,84973.893,873744.303,86250.772,874302.313,HS6,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS6,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074337001,http://data.ordnancesurvey.co.uk/id/osgb4000000074337001,Tobha Beag,,,,populatedPlace,Hamlet,95556.030,874353.890,5000,25000,95102.216,873964.849,95866.328,874573.135,HS6,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS6,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074564502,http://data.ordnancesurvey.co.uk/id/osgb4000000074564502,Blathaisbhal,,,,populatedPlace,Hamlet,89415.550,871080.070,5000,25000,89322.330,870919.071,89890.390,871582.651,HS6,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS6,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074564814,http://data.ordnancesurvey.co.uk/id/osgb4000000074564814,Clachan Shannda,,Clachan Sands,eng,populatedPlace,Other Settlement,87458.310,875020.450,15000,25000,86680.521,874819.425,88480.220,876428.094,HS6,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS6,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074543324,http://data.ordnancesurvey.co.uk/id/osgb4000000074543324,Ceathramh Meadhanach,gla,Middlequarter,eng,populatedPlace,Suburban Area,80374.466,874780.991,5000,25000,80120.157,874392.186,80934.614,875133.005,HS6,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS6,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074336996,http://data.ordnancesurvey.co.uk/id/osgb4000000074336996,Clachan na Luib,,,,populatedPlace,Hamlet,81052.000,863893.000,5000,25000,80627.905,863639.165,81397.045,864297.717,HS6,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS6,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074564501,http://data.ordnancesurvey.co.uk/id/osgb4000000074564501,Lochportain,,,,populatedPlace,Other Settlement,92682.330,872057.990,15000,25000,91874.819,871411.090,94946.377,872562.291,HS6,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS6,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074540883,http://data.ordnancesurvey.co.uk/id/osgb4000000074540883,Saighdinis,,,,populatedPlace,Suburban Area,87622.837,863189.292,9000,25000,87003.286,863000.927,88410.872,863500.927,HS6,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS6,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074540850,http://data.ordnancesurvey.co.uk/id/osgb4000000074540850,Greinetobht,,,,populatedPlace,Suburban Area,82362.270,875144.769,4000,25000,81979.795,874908.817,82598.514,875408.817,HS6,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS6,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074337126,http://data.ordnancesurvey.co.uk/id/osgb4000000074337126,Sruth Mòr,,,,populatedPlace,Hamlet,90798.530,868951.060,5000,25000,90286.260,868807.056,91043.503,870043.722,HS6,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS6,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
