osgb4000000074551228,http://data.ordnancesurvey.co.uk/id/osgb4000000074551228,Bousd,,,,populatedPlace,Other Settlement,124375.700,763066.000,15000,25000,123739.969,762828.052,125613.914,763788.957,PA78,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA78,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2655086
osgb4000000074541333,http://data.ordnancesurvey.co.uk/id/osgb4000000074541333,Sorisdale,,,,populatedPlace,Other Settlement,127076.030,763236.820,15000,25000,126764.026,762922.555,127394.031,763599.821,PA78,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA78,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2637515
PA786TE,http://data.ordnancesurvey.co.uk/id/postcodeunit/PA786TE,PA78 6TE,,,,other,Postcode,122156.530,761232.320,3500,18000,,,,,,,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000004234585,http://data.ordnancesurvey.co.uk/id/osgb4000000004234585,B8072,,,,transportNetwork,Numbered Road,123841.000,762982.000,39000,250000,120988.003,760080.050,127039.323,763800.151,PA78,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA78,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
