osgb4000000074561153,http://data.ordnancesurvey.co.uk/id/osgb4000000074561153,Bellabeg,,,,populatedPlace,Hamlet,335383.200,813043.610,5000,25000,334841.558,812977.547,335615.736,813550.633,AB36,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB36,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2655976
osgb4000000074560511,http://data.ordnancesurvey.co.uk/id/osgb4000000074560511,Belnacraig,,,,populatedPlace,Other Settlement,337491.450,817092.500,15000,25000,336769.591,816156.147,338197.281,817216.863,AB36,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB36,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074560955,http://data.ordnancesurvey.co.uk/id/osgb4000000074560955,Strathdon,,,,populatedPlace,Other Settlement,335436.000,812711.000,15000,25000,334700.806,812057.590,335575.517,812912.196,AB36,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB36,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2636701
osgb4000000074562942,http://data.ordnancesurvey.co.uk/id/osgb4000000074562942,Roughpark,,,,populatedPlace,Hamlet,334039.000,812122.000,5000,25000,333826.088,811871.583,334509.776,812384.347,AB36,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB36,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074560309,http://data.ordnancesurvey.co.uk/id/osgb4000000074560309,Corgarff,,,,populatedPlace,Other Settlement,327929.000,808250.000,15000,25000,326730.487,807660.359,328776.516,808897.025,AB36,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB36,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074562941,http://data.ordnancesurvey.co.uk/id/osgb4000000074562941,Heugh-head,,,,populatedPlace,Hamlet,338096.300,811534.920,5000,25000,337686.895,811223.089,339089.454,811796.185,AB36,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB36,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074560954,http://data.ordnancesurvey.co.uk/id/osgb4000000074560954,Forbestown,,,,populatedPlace,Hamlet,336190.000,812785.520,5000,25000,335754.970,812429.594,336641.265,813138.031,AB36,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB36,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB368YX,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB368YX,AB36 8YX,,,,other,Postcode,335273.900,810751.300,3500,18000,,,,,,,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB368TJ,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB368TJ,AB36 8TJ,,,,other,Postcode,338285.700,812456.400,3500,18000,,,,,,,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
AB368YB,http://data.ordnancesurvey.co.uk/id/postcodeunit/AB368YB,AB36 8YB,,,,other,Postcode,331234.800,810112.744,3500,18000,,,,,,,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
