osgb4000000074569254,http://data.ordnancesurvey.co.uk/id/osgb4000000074569254,Hynish,,,,populatedPlace,Hamlet,98532.560,739328.940,5000,25000,97933.925,738806.678,98612.502,739347.243,PA77,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA77,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2646321
osgb4000000074569592,http://data.ordnancesurvey.co.uk/id/osgb4000000074569592,West Hynish,,,,populatedPlace,Other Settlement,96039.980,739758.240,15000,25000,95671.538,738981.218,96469.305,739978.433,PA77,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA77,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
PA776UG,http://data.ordnancesurvey.co.uk/id/postcodeunit/PA776UG,PA77 6UG,,,,other,Postcode,98559.367,739253.000,3500,18000,,,,,,,Hynish,http://data.ordnancesurvey.co.uk/id/4000000074569254,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
PA776UF,http://data.ordnancesurvey.co.uk/id/postcodeunit/PA776UF,PA77 6UF,,,,other,Postcode,96008.960,739644.021,3500,18000,,,,,,,West Hynish,http://data.ordnancesurvey.co.uk/id/4000000074569592,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#otherSettlement,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
PA776UQ,http://data.ordnancesurvey.co.uk/id/postcodeunit/PA776UQ,PA77 6UQ,,,,other,Postcode,98499.000,739170.700,3500,18000,,,,,,,Hynish,http://data.ordnancesurvey.co.uk/id/4000000074569254,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
PA776UD,http://data.ordnancesurvey.co.uk/id/postcodeunit/PA776UD,PA77 6UD,,,,other,Postcode,98278.500,739080.600,3500,18000,,,,,,,Hynish,http://data.ordnancesurvey.co.uk/id/4000000074569254,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
