osgb4000000074572709,http://data.ordnancesurvey.co.uk/id/osgb4000000074572709,Inchina,,,,populatedPlace,Other Settlement,196349.200,890967.300,15000,25000,196001.078,890717.174,196694.817,891280.203,IV22,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV22,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074543138,http://data.ordnancesurvey.co.uk/id/osgb4000000074543138,Àird,,,,populatedPlace,Village,186670.910,889210.030,3000,250000,186383.093,888800.686,186883.093,889300.686,IV22,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV22,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074337049,http://data.ordnancesurvey.co.uk/id/osgb4000000074337049,Inverasdale,,,,populatedPlace,Other Settlement,182129.780,886783.320,15000,25000,180949.958,884584.182,182609.954,887689.844,IV22,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV22,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2646136
osgb4000000074338003,http://data.ordnancesurvey.co.uk/id/osgb4000000074338003,Sròndubh,,,,populatedPlace,Hamlet,186216.260,881381.310,5000,25000,185958.303,881111.747,186458.303,881611.747,IV22,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV22,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,http://dbpedia.org/resource/Londubh,
osgb4000000074573051,http://data.ordnancesurvey.co.uk/id/osgb4000000074573051,First Coast,,,,populatedPlace,Other Settlement,192244.660,891041.300,15000,25000,191950.114,890791.301,192539.207,891291.301,IV22,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV22,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074542089,http://data.ordnancesurvey.co.uk/id/osgb4000000074542089,Opinan,,,,populatedPlace,Other Settlement,187692.520,896804.510,15000,25000,187550.533,896086.107,188274.441,897192.071,IV22,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV22,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,"http://dbpedia.org/resource/Opinan,_Laide,_Highland",http://sws.geonames.org/2641104
osgb4000000074572371,http://data.ordnancesurvey.co.uk/id/osgb4000000074572371,Naast,,,,populatedPlace,Hamlet,182723.000,883344.000,5000,25000,182451.905,883075.991,182951.905,883598.802,IV22,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV22,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2641864
osgb4000000074540914,http://data.ordnancesurvey.co.uk/id/osgb4000000074540914,Coast,,,,populatedPlace,Suburban Area,182099.032,886588.425,10000,25000,181955.377,886078.012,182609.954,887689.844,IV22,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV22,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074542093,http://data.ordnancesurvey.co.uk/id/osgb4000000074542093,Tighnafiline,,,,populatedPlace,Hamlet,187059.000,889459.000,5000,25000,186915.967,889344.777,187415.967,889862.569,IV22,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV22,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074572370,http://data.ordnancesurvey.co.uk/id/osgb4000000074572370,Boor,,,,populatedPlace,Other Settlement,184352.360,881420.690,15000,25000,184027.693,881147.061,184527.693,881647.061,IV22,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV22,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
