osgb4000000074563471,http://data.ordnancesurvey.co.uk/id/osgb4000000074563471,Glentrool Village,,,,populatedPlace,Village,236023.000,578492.000,5000,250000,235635.540,578190.504,236175.863,579007.890,DG8,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG8,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074566012,http://data.ordnancesurvey.co.uk/id/osgb4000000074566012,Knowe,,,,populatedPlace,Other Settlement,231328.000,571394.000,15000,25000,231074.445,571137.996,231574.445,571637.996,DG8,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG8,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074337499,http://data.ordnancesurvey.co.uk/id/osgb4000000074337499,Penninghame,,,,populatedPlace,Hamlet,238199.680,569544.710,5000,25000,237919.257,569160.699,238481.059,569919.691,DG8,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG8,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074565687,http://data.ordnancesurvey.co.uk/id/osgb4000000074565687,Kirkcowan,,,,populatedPlace,Village,232931.560,560684.050,7000,250000,232584.109,560174.441,233396.915,561263.819,DG8,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG8,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2645288
osgb4000000074563470,http://data.ordnancesurvey.co.uk/id/osgb4000000074563470,Bargrennan,,,,populatedPlace,Other Settlement,235141.180,577095.100,15000,25000,234623.656,576343.923,235215.561,577283.304,DG8,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG8,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2656339
osgb4000000074565691,http://data.ordnancesurvey.co.uk/id/osgb4000000074565691,Challoch,,,,populatedPlace,Hamlet,238750.000,567183.000,5000,25000,238157.976,566871.004,238912.135,567511.021,DG8,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG8,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2653387
DG86RD,http://data.ordnancesurvey.co.uk/id/postcodeunit/DG86RD,DG8 6RD,,,,other,Postcode,238211.199,569547.737,3500,18000,,,,,,,Penninghame,http://data.ordnancesurvey.co.uk/id/4000000074337499,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DG86QN,http://data.ordnancesurvey.co.uk/id/postcodeunit/DG86QN,DG8 6QN,,,,other,Postcode,237650.800,563508.200,3500,18000,,,,,,,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DG86SW,http://data.ordnancesurvey.co.uk/id/postcodeunit/DG86SW,DG8 6SW,,,,other,Postcode,238365.000,575163.700,3500,18000,,,,,,,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DG80EH,http://data.ordnancesurvey.co.uk/id/postcodeunit/DG80EH,DG8 0EH,,,,other,Postcode,232887.800,566355.300,3500,18000,,,,,,,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DG80HG,http://data.ordnancesurvey.co.uk/id/postcodeunit/DG80HG,DG8 0HG,,,,other,Postcode,232873.400,560758.700,3500,18000,,,,,,,Kirkcowan,http://data.ordnancesurvey.co.uk/id/4000000074565687,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
