osgb4000000074554640,http://data.ordnancesurvey.co.uk/id/osgb4000000074554640,Skelwick,,,,populatedPlace,Other Settlement,348788.000,1044868.000,15000,25000,347679.761,1043929.997,349731.915,1045837.591,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074335824,http://data.ordnancesurvey.co.uk/id/osgb4000000074335824,Kirbest,,,,populatedPlace,Other Settlement,342812.450,1043757.780,15000,25000,342471.694,1043509.076,343150.353,1044009.076,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074554641,http://data.ordnancesurvey.co.uk/id/osgb4000000074554641,Midbea,,,,populatedPlace,Other Settlement,344630.490,1044300.620,15000,25000,343753.603,1043673.611,344921.104,1044885.144,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074555006,http://data.ordnancesurvey.co.uk/id/osgb4000000074555006,Rackwick,,,,populatedPlace,Other Settlement,344836.000,1050228.000,15000,25000,344135.663,1049514.859,345518.112,1050525.549,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074335381,http://data.ordnancesurvey.co.uk/id/osgb4000000074335381,Rapness,,,,populatedPlace,Other Settlement,350578.770,1040090.300,15000,25000,349190.792,1039006.497,351500.357,1042451.181,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074554642,http://data.ordnancesurvey.co.uk/id/osgb4000000074554642,Braehead,,,,populatedPlace,Hamlet,344168.000,1047781.000,5000,25000,344120.582,1047051.824,344759.022,1047815.945,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074554644,http://data.ordnancesurvey.co.uk/id/osgb4000000074554644,Pierowall,,,,populatedPlace,Village,343404.000,1048682.880,13000,250000,343291.113,1047740.537,344693.672,1049761.428,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2640298
osgb4000000074554643,http://data.ordnancesurvey.co.uk/id/osgb4000000074554643,Broughton,,,,populatedPlace,Hamlet,344296.000,1048098.000,5000,25000,343984.852,1047911.458,344713.782,1048414.164,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074576767,http://data.ordnancesurvey.co.uk/id/osgb4000000074576767,Aikerness,,,,populatedPlace,Hamlet,345391.000,1051754.000,5000,25000,345005.352,1051410.316,345757.219,1052266.001,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172DF,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172DF,KW17 2DF,,,,other,Postcode,343873.200,1048857.200,3500,18000,,,,,,,Pierowall,http://data.ordnancesurvey.co.uk/id/4000000074554644,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
