osgb4000000074557562,http://data.ordnancesurvey.co.uk/id/osgb4000000074557562,Drumbrae,,,,populatedPlace,Suburban Area,319044.110,674286.470,9000,25000,318428.189,673572.321,319425.907,674950.947,EH4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/EH4,,,,,,,City of Edinburgh,http://data.ordnancesurvey.co.uk/id/7000000000030505,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074557942,http://data.ordnancesurvey.co.uk/id/osgb4000000074557942,West Craigs,,,,populatedPlace,Suburban Area,317932.000,672778.000,4000,25000,317530.640,672686.965,318099.252,673240.396,EH12,http://data.ordnancesurvey.co.uk/id/postcodedistrict/EH12,,,,,,,City of Edinburgh,http://data.ordnancesurvey.co.uk/id/7000000000030505,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074333940,http://data.ordnancesurvey.co.uk/id/osgb4000000074333940,Kingscavil,,,,populatedPlace,Hamlet,302987.000,676488.000,5000,25000,302756.870,676230.214,303256.870,676730.214,EH49,http://data.ordnancesurvey.co.uk/id/postcodedistrict/EH49,,,,,,,West Lothian,http://data.ordnancesurvey.co.uk/id/7000000000030632,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074557196,http://data.ordnancesurvey.co.uk/id/osgb4000000074557196,Winchburgh,,,,populatedPlace,Village,308868.310,675037.320,8000,250000,308127.939,674408.892,309391.363,675426.460,EH52,http://data.ordnancesurvey.co.uk/id/postcodedistrict/EH52,,,,,,,West Lothian,http://data.ordnancesurvey.co.uk/id/7000000000030632,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074559442,http://data.ordnancesurvey.co.uk/id/osgb4000000074559442,Eliburn,,,,populatedPlace,Suburban Area,302984.870,668095.870,20000,25000,301503.255,667025.465,304551.405,668729.527,EH54,http://data.ordnancesurvey.co.uk/id/postcodedistrict/EH54,,,,,,,West Lothian,http://data.ordnancesurvey.co.uk/id/7000000000030632,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074557567,http://data.ordnancesurvey.co.uk/id/osgb4000000074557567,Philpstoun,,,,populatedPlace,Village,304869.000,677070.000,5000,250000,304504.812,676809.093,305321.708,677309.093,EH49,http://data.ordnancesurvey.co.uk/id/postcodedistrict/EH49,,,,,,,West Lothian,http://data.ordnancesurvey.co.uk/id/7000000000030632,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,http://dbpedia.org/resource/Philpstoun,http://sws.geonames.org/2640318
osgb4000000074557563,http://data.ordnancesurvey.co.uk/id/osgb4000000074557563,Riccarton,,,,populatedPlace,Other Settlement,318045.720,669540.890,15000,25000,316837.403,668526.066,318231.907,670193.188,EH14,http://data.ordnancesurvey.co.uk/id/postcodedistrict/EH14,,,,,,,City of Edinburgh,http://data.ordnancesurvey.co.uk/id/7000000000030505,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074559808,http://data.ordnancesurvey.co.uk/id/osgb4000000074559808,Newbridge,,,,populatedPlace,Village,312173.000,672506.000,15000,250000,311249.016,671191.923,312608.800,673444.948,EH28,http://data.ordnancesurvey.co.uk/id/postcodedistrict/EH28,,,,,,,City of Edinburgh,http://data.ordnancesurvey.co.uk/id/7000000000030505,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,"http://dbpedia.org/resource/Newbridge,_Edinburgh",http://sws.geonames.org/2641698
osgb4000000074559809,http://data.ordnancesurvey.co.uk/id/osgb4000000074559809,Kirkliston,,,,populatedPlace,Village,312571.000,674568.000,8000,250000,311614.825,673963.779,312861.668,675012.569,EH29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/EH29,,,,,,,City of Edinburgh,http://data.ordnancesurvey.co.uk/id/7000000000030505,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,http://dbpedia.org/resource/Kirkliston,http://sws.geonames.org/2645249
osgb4000000074559078,http://data.ordnancesurvey.co.uk/id/osgb4000000074559078,Almondvale,,,,populatedPlace,Suburban Area,305385.390,666536.160,12000,25000,304480.703,666063.790,306287.105,667309.784,EH54,http://data.ordnancesurvey.co.uk/id/postcodedistrict/EH54,,,,,,,West Lothian,http://data.ordnancesurvey.co.uk/id/7000000000030632,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
