osgb4000000074555370,http://data.ordnancesurvey.co.uk/id/osgb4000000074555370,Scatness,,,,populatedPlace,Village,438916.410,1110239.140,8000,250000,438769.267,1109506.016,439518.248,1110693.427,ZE3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/ZE3,,,,,,,Shetland Islands,http://data.ordnancesurvey.co.uk/id/7000000000030514,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074556503,http://data.ordnancesurvey.co.uk/id/osgb4000000074556503,Noss,,,,populatedPlace,Hamlet,435925.830,1116518.650,5000,25000,435656.956,1116268.324,436156.956,1116768.324,ZE2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/ZE2,,,,,,,Shetland Islands,http://data.ordnancesurvey.co.uk/id/7000000000030514,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074555371,http://data.ordnancesurvey.co.uk/id/osgb4000000074555371,North Town,,,,populatedPlace,Suburban Area,439970.943,1112098.496,2000,25000,439697.807,1111769.370,440197.807,1112269.370,ZE3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/ZE3,,,,,,,Shetland Islands,http://data.ordnancesurvey.co.uk/id/7000000000030514,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074555748,http://data.ordnancesurvey.co.uk/id/osgb4000000074555748,Scousburgh,,,,populatedPlace,Hamlet,437856.280,1118232.990,5000,25000,437564.736,1117752.266,438064.736,1118456.264,ZE2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/ZE2,,,,,,,Shetland Islands,http://data.ordnancesurvey.co.uk/id/7000000000030514,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074555747,http://data.ordnancesurvey.co.uk/id/osgb4000000074555747,South Scousburgh,,,,populatedPlace,Hamlet,437995.720,1117241.730,5000,25000,437626.221,1116671.655,438204.340,1117571.498,ZE2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/ZE2,,,,,,,Shetland Islands,http://data.ordnancesurvey.co.uk/id/7000000000030514,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074555373,http://data.ordnancesurvey.co.uk/id/osgb4000000074555373,Toab,,,,populatedPlace,Village,438840.000,1111751.000,7000,250000,438628.873,1111136.430,439128.873,1112136.603,ZE3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/ZE3,,,,,,,Shetland Islands,http://data.ordnancesurvey.co.uk/id/7000000000030514,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2635713
osgb4000000074555375,http://data.ordnancesurvey.co.uk/id/osgb4000000074555375,Ringasta,,,,populatedPlace,Suburban Area,437755.559,1114322.367,2000,25000,437586.005,1114112.281,438086.005,1114612.281,ZE2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/ZE2,,,,,,,Shetland Islands,http://data.ordnancesurvey.co.uk/id/7000000000030514,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074556502,http://data.ordnancesurvey.co.uk/id/osgb4000000074556502,Hillwell,,,,populatedPlace,Suburban Area,437373.610,1114099.360,2000,25000,437105.342,1113871.978,437605.342,1114371.978,ZE2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/ZE2,,,,,,,Shetland Islands,http://data.ordnancesurvey.co.uk/id/7000000000030514,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074556501,http://data.ordnancesurvey.co.uk/id/osgb4000000074556501,Gord,,,,populatedPlace,Suburban Area,437138.356,1113899.911,3000,25000,436930.324,1113610.823,437430.324,1114110.823,ZE2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/ZE2,,,,,,,Shetland Islands,http://data.ordnancesurvey.co.uk/id/7000000000030514,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074555372,http://data.ordnancesurvey.co.uk/id/osgb4000000074555372,Exnaboe,,,,populatedPlace,Other Settlement,439791.136,1111768.569,15000,25000,438918.185,1111264.380,440449.916,1112464.553,ZE3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/ZE3,,,,,,,Shetland Islands,http://data.ordnancesurvey.co.uk/id/7000000000030514,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
