HS33BG,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS33BG,HS3 3BG,,,,other,Postcode,114904.176,900410.262,3500,18000,,,,,,,An Tairbeart / Tarbert,http://data.ordnancesurvey.co.uk/id/4000000074543463,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS33AL,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS33AL,HS3 3AL,,,,other,Postcode,113127.249,904108.593,3500,18000,,,,,,,Bun Abhainn Eadarra / Bunavoneadar,http://data.ordnancesurvey.co.uk/id/4000000074543025,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS33AT,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS33AT,HS3 3AT,,,,other,Postcode,101106.000,909254.400,3500,18000,,,,,,,Govig / Gobhaig,http://data.ordnancesurvey.co.uk/id/4000000074543078,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS33BH,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS33BH,HS3 3BH,,,,other,Postcode,115037.000,900305.200,3500,18000,,,,,,,An Tairbeart / Tarbert,http://data.ordnancesurvey.co.uk/id/4000000074543463,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS33AP,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS33AP,HS3 3AP,,,,other,Postcode,113780.000,903494.400,3500,18000,,,,,,,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS33DL,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS33DL,HS3 3DL,,,,other,Postcode,115544.500,900131.500,3500,18000,,,,,,,An Tairbeart / Tarbert,http://data.ordnancesurvey.co.uk/id/4000000074543463,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS33AR,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS33AR,HS3 3AR,,,,other,Postcode,107509.700,906569.200,3500,18000,,,,,,,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS29JL,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS29JL,HS2 9JL,,,,other,Postcode,119535.000,911836.900,3500,18000,,,,,,,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS33BQ,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS33BQ,HS3 3BQ,,,,other,Postcode,114898.467,900219.000,3500,18000,,,,,,,An Tairbeart / Tarbert,http://data.ordnancesurvey.co.uk/id/4000000074543463,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS33BL,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS33BL,HS3 3BL,,,,other,Postcode,116419.500,900018.733,3500,18000,,,,,,,An Tairbeart / Tarbert,http://data.ordnancesurvey.co.uk/id/4000000074543463,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS33AH,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS33AH,HS3 3AH,,,,other,Postcode,113812.582,901191.223,3500,18000,,,,,,,Leacainn / Leachcan,http://data.ordnancesurvey.co.uk/id/4000000074576029,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS33AQ,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS33AQ,HS3 3AQ,,,,other,Postcode,119902.160,905554.765,3500,18000,,,,,,,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS33DD,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS33DD,HS3 3DD,,,,other,Postcode,115911.720,900076.190,3500,18000,,,,,,,An Tairbeart / Tarbert,http://data.ordnancesurvey.co.uk/id/4000000074543463,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS33DH,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS33DH,HS3 3DH,,,,other,Postcode,115819.000,900077.500,3500,18000,,,,,,,An Tairbeart / Tarbert,http://data.ordnancesurvey.co.uk/id/4000000074543463,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS33DE,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS33DE,HS3 3DE,,,,other,Postcode,116019.800,900085.700,3500,18000,,,,,,,An Tairbeart / Tarbert,http://data.ordnancesurvey.co.uk/id/4000000074543463,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS33BW,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS33BW,HS3 3BW,,,,other,Postcode,117293.200,900001.100,3500,18000,,,,,,,Urgha,http://data.ordnancesurvey.co.uk/id/4000000074571700,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#otherSettlement,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS33AB,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS33AB,HS3 3AB,,,,other,Postcode,118977.714,911020.643,3500,18000,,,,,,,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS33AS,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS33AS,HS3 3AS,,,,other,Postcode,104626.823,908033.823,3500,18000,,,,,,,Abhainn Suidhe,http://data.ordnancesurvey.co.uk/id/4000000074543026,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS33AW,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS33AW,HS3 3AW,,,,other,Postcode,109591.900,905794.900,3500,18000,,,,,,,Miabhaig / Meavaig,http://data.ordnancesurvey.co.uk/id/4000000074576316,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS33AD,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS33AD,HS3 3AD,,,,other,Postcode,119043.000,911686.800,3500,18000,,,,,,,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb5000005100456864,http://data.ordnancesurvey.co.uk/id/osgb5000005100456864,Ceann An Ora,,,,transportNetwork,Named Road,113773.436,903494.428,1000,20000,113742.135,903457.073,113778.538,903516.718,HS3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS3,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000003307745,http://data.ordnancesurvey.co.uk/id/osgb4000000003307745,Scott Road,,,,transportNetwork,Named Road,115450.000,900075.000,3000,20000,115248.000,900052.000,115668.160,900158.771,HS3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS3,An Tairbeart / Tarbert,http://data.ordnancesurvey.co.uk/id/4000000074543463,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000003307746,http://data.ordnancesurvey.co.uk/id/osgb4000000003307746,Sraid Mhiccuinn,,,,transportNetwork,Named Road,115815.000,900066.000,1000,20000,115783.000,899976.034,115884.000,900126.000,HS3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS3,An Tairbeart / Tarbert,http://data.ordnancesurvey.co.uk/id/4000000074543463,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000003308265,http://data.ordnancesurvey.co.uk/id/osgb4000000003308265,B887,,,,transportNetwork,Numbered Road,106370.000,907315.000,96000,250000,98983.032,903401.000,113782.000,912068.485,HS3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS3,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000003307710,http://data.ordnancesurvey.co.uk/id/osgb4000000003307710,Cnoc Na Greine,,,,transportNetwork,Named Road,116354.000,900015.000,2000,20000,116185.000,899966.000,116496.116,900067.041,HS3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS3,An Tairbeart / Tarbert,http://data.ordnancesurvey.co.uk/id/4000000074543463,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000003307711,http://data.ordnancesurvey.co.uk/id/osgb4000000003307711,Old Pier Road,,,,transportNetwork,Named Road,114931.000,900213.000,3000,20000,114701.350,900114.000,115165.000,900296.865,HS3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS3,An Tairbeart / Tarbert,http://data.ordnancesurvey.co.uk/id/4000000074543463,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
69248fd5-8c7c-475c-947b-ee66d22e971b,http://data.ordnancesurvey.co.uk/id/69248fd5-8c7c-475c-947b-ee66d22e971b,Old Pier Road,,,,transportNetwork,Section Of Named Road,115000.000,900190.000,2000,25000,114821.037,900114.000,115165.000,900250.966,HS3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS3,An Tairbeart / Tarbert,http://data.ordnancesurvey.co.uk/id/4000000074543463,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,osgb4000000003307711,,
osgb4000000003307846,http://data.ordnancesurvey.co.uk/id/osgb4000000003307846,A859,,,,transportNetwork,Numbered Road,119402.127,908611.677,333000,1000000,99327.310,882844.000,142517.000,934096.000,HS3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS3,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS33BJ,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS33BJ,HS3 3BJ,,,,other,Postcode,114811.000,900536.900,3500,18000,,,,,,,An Tairbeart / Tarbert,http://data.ordnancesurvey.co.uk/id/4000000074543463,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS33AU,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS33AU,HS3 3AU,,,,other,Postcode,107245.900,906684.300,3500,18000,,,,,,,Cliasmol,http://data.ordnancesurvey.co.uk/id/4000000074576312,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS33AJ,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS33AJ,HS3 3AJ,,,,other,Postcode,112955.610,902716.889,3500,18000,,,,,,,Àird Asaig / Ardhasaig,http://data.ordnancesurvey.co.uk/id/4000000074576030,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#otherSettlement,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb5000005124579823,http://data.ordnancesurvey.co.uk/id/osgb5000005124579823,Leverhulme Road,,,,transportNetwork,Named Road,115937.103,900044.296,1000,20000,115902.000,899972.000,115983.000,900109.000,HS3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS3,An Tairbeart / Tarbert,http://data.ordnancesurvey.co.uk/id/4000000074543463,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
