osgb4000000074546447,http://data.ordnancesurvey.co.uk/id/osgb4000000074546447,West Charleton,,,,populatedPlace,Village,274968.000,42723.000,6000,250000,274695.544,42341.609,275668.172,42881.754,TQ7,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TQ7,,,,South Hams,http://data.ordnancesurvey.co.uk/id/7000000000022569,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Devon,http://data.ordnancesurvey.co.uk/id/7000000000023147,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074547335,http://data.ordnancesurvey.co.uk/id/osgb4000000074547335,Aveton Gifford,,,,populatedPlace,Village,269289.710,47277.880,8000,250000,268756.404,46772.531,269664.968,47953.273,TQ7,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TQ7,,,,South Hams,http://data.ordnancesurvey.co.uk/id/7000000000022569,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Devon,http://data.ordnancesurvey.co.uk/id/7000000000023147,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Aveton_Gifford,http://sws.geonames.org/2656755
osgb4000000074546737,http://data.ordnancesurvey.co.uk/id/osgb4000000074546737,Kingsbridge,,,,populatedPlace,Town,273493.900,44162.900,15000,2000000,272812.545,42853.972,274623.523,45138.758,TQ7,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TQ7,,,,South Hams,http://data.ordnancesurvey.co.uk/id/7000000000022569,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Devon,http://data.ordnancesurvey.co.uk/id/7000000000023147,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Kingsbridge,http://sws.geonames.org/2645486
osgb4000000074559505,http://data.ordnancesurvey.co.uk/id/osgb4000000074559505,Ermington,,,,populatedPlace,Village,263746.060,53052.490,6000,250000,263331.294,52604.032,264208.082,53493.857,PL21,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PL21,,,,South Hams,http://data.ordnancesurvey.co.uk/id/7000000000022569,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Devon,http://data.ordnancesurvey.co.uk/id/7000000000023147,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Ermington,_Devon",http://sws.geonames.org/2649932
osgb4000000074547034,http://data.ordnancesurvey.co.uk/id/osgb4000000074547034,Dodbrooke,,,,populatedPlace,Suburban Area,273583.900,44287.900,4000,25000,273490.404,43948.769,274061.630,44503.000,TQ7,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TQ7,,,,South Hams,http://data.ordnancesurvey.co.uk/id/7000000000022569,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Devon,http://data.ordnancesurvey.co.uk/id/7000000000023147,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074314185,http://data.ordnancesurvey.co.uk/id/osgb4000000074314185,Cole's Cross,,,,populatedPlace,Hamlet,277901.220,46865.940,5000,25000,277678.898,46569.167,278178.898,47069.167,TQ9,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TQ9,,,,South Hams,http://data.ordnancesurvey.co.uk/id/7000000000022569,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Devon,http://data.ordnancesurvey.co.uk/id/7000000000023147,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074547037,http://data.ordnancesurvey.co.uk/id/osgb4000000074547037,Ledstone,,,,populatedPlace,Hamlet,274642.220,46525.860,5000,25000,274436.491,46256.967,274936.491,46756.967,TQ7,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TQ7,,,,South Hams,http://data.ordnancesurvey.co.uk/id/7000000000022569,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Devon,http://data.ordnancesurvey.co.uk/id/7000000000023147,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074310935,http://data.ordnancesurvey.co.uk/id/osgb4000000074310935,Harleston,,,,populatedPlace,Hamlet,279155.670,45258.760,5000,25000,279039.288,44902.265,279539.288,45402.265,TQ7,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TQ7,,,,South Hams,http://data.ordnancesurvey.co.uk/id/7000000000022569,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Devon,http://data.ordnancesurvey.co.uk/id/7000000000023147,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074547619,http://data.ordnancesurvey.co.uk/id/osgb4000000074547619,Bigbury-on-Sea,,,,populatedPlace,Village,265437.390,44300.410,8000,250000,264905.869,44154.870,266134.994,44686.198,TQ7,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TQ7,,,,South Hams,http://data.ordnancesurvey.co.uk/id/7000000000022569,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Devon,http://data.ordnancesurvey.co.uk/id/7000000000023147,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Bigbury-on-Sea,http://sws.geonames.org/2655697
osgb4000000074559155,http://data.ordnancesurvey.co.uk/id/osgb4000000074559155,Curtisknowle,,,,populatedPlace,Hamlet,273610.770,53868.610,5000,25000,273390.829,53604.923,273898.213,54104.923,TQ9,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TQ9,,,,South Hams,http://data.ordnancesurvey.co.uk/id/7000000000022569,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Devon,http://data.ordnancesurvey.co.uk/id/7000000000023147,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074547038,http://data.ordnancesurvey.co.uk/id/osgb4000000074547038,Outer Hope,,,,populatedPlace,Village,267783.020,40219.720,4000,250000,267537.338,40011.969,268086.938,40511.969,TQ7,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TQ7,,,,South Hams,http://data.ordnancesurvey.co.uk/id/7000000000022569,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Devon,http://data.ordnancesurvey.co.uk/id/7000000000023147,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,http://sws.geonames.org/7303907
osgb4000000074311271,http://data.ordnancesurvey.co.uk/id/osgb4000000074311271,Venn,,,,populatedPlace,Hamlet,270156.000,46857.000,5000,25000,269868.030,46616.219,270368.030,47116.219,TQ7,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TQ7,,,,South Hams,http://data.ordnancesurvey.co.uk/id/7000000000022569,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Devon,http://data.ordnancesurvey.co.uk/id/7000000000023147,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074547332,http://data.ordnancesurvey.co.uk/id/osgb4000000074547332,Woodleigh,,,,populatedPlace,Hamlet,273722.540,48743.400,5000,25000,273492.303,48574.554,273992.303,49074.554,TQ7,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TQ7,,,,South Hams,http://data.ordnancesurvey.co.uk/id/7000000000022569,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Devon,http://data.ordnancesurvey.co.uk/id/7000000000023147,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074554381,http://data.ordnancesurvey.co.uk/id/osgb4000000074554381,Harford,,,,populatedPlace,Hamlet,263801.060,59416.940,5000,25000,263672.304,59221.357,264172.304,59860.354,PL21,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PL21,,,,South Hams,http://data.ordnancesurvey.co.uk/id/7000000000022569,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Devon,http://data.ordnancesurvey.co.uk/id/7000000000023147,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Harford,_Devon",http://sws.geonames.org/2647480
osgb4000000074554383,http://data.ordnancesurvey.co.uk/id/osgb4000000074554383,Holbeton,,,,populatedPlace,Village,261472.080,50193.790,5000,250000,261147.861,49925.467,261857.728,50425.467,PL8,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PL8,,,,South Hams,http://data.ordnancesurvey.co.uk/id/7000000000022569,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Devon,http://data.ordnancesurvey.co.uk/id/7000000000023147,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Holbeton,http://sws.geonames.org/2646782
osgb4000000074547620,http://data.ordnancesurvey.co.uk/id/osgb4000000074547620,Challaborough,,,,populatedPlace,Village,264952.000,45179.000,4000,250000,264721.452,44769.594,265306.225,45335.442,TQ7,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TQ7,,,,South Hams,http://data.ordnancesurvey.co.uk/id/7000000000022569,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Devon,http://data.ordnancesurvey.co.uk/id/7000000000023147,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074547033,http://data.ordnancesurvey.co.uk/id/osgb4000000074547033,Thurlestone,,,,populatedPlace,Village,267339.450,42823.930,9000,250000,266866.083,42265.081,268324.412,43365.666,TQ7,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TQ7,,,,South Hams,http://data.ordnancesurvey.co.uk/id/7000000000022569,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Devon,http://data.ordnancesurvey.co.uk/id/7000000000023147,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Thurlestone,http://sws.geonames.org/2635894
osgb4000000074547337,http://data.ordnancesurvey.co.uk/id/osgb4000000074547337,Churchstow,,,,populatedPlace,Village,271045.000,45693.000,6000,250000,270991.467,45151.475,271750.284,46041.640,TQ7,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TQ7,,,,South Hams,http://data.ordnancesurvey.co.uk/id/7000000000022569,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Devon,http://data.ordnancesurvey.co.uk/id/7000000000023147,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,http://sws.geonames.org/2653023
osgb4000000074559507,http://data.ordnancesurvey.co.uk/id/osgb4000000074559507,Ugborough,,,,populatedPlace,Village,267707.480,55821.150,3000,250000,267461.950,55569.010,267961.950,56069.014,PL21,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PL21,,,,South Hams,http://data.ordnancesurvey.co.uk/id/7000000000022569,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Devon,http://data.ordnancesurvey.co.uk/id/7000000000023147,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Ugborough,http://sws.geonames.org/2635226
osgb4000000074547618,http://data.ordnancesurvey.co.uk/id/osgb4000000074547618,Bigbury,,,,populatedPlace,Village,266704.360,46292.100,5000,250000,266454.077,45885.525,266994.154,46720.906,TQ7,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TQ7,,,,South Hams,http://data.ordnancesurvey.co.uk/id/7000000000022569,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Devon,http://data.ordnancesurvey.co.uk/id/7000000000023147,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074546446,http://data.ordnancesurvey.co.uk/id/osgb4000000074546446,Galmpton,,,,populatedPlace,Village,268888.580,40460.760,7000,250000,268398.444,40098.580,269481.722,40598.580,TQ7,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TQ7,,,,South Hams,http://data.ordnancesurvey.co.uk/id/7000000000022569,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Devon,http://data.ordnancesurvey.co.uk/id/7000000000023147,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074546733,http://data.ordnancesurvey.co.uk/id/osgb4000000074546733,South Huish,,,,populatedPlace,Hamlet,269101.240,41140.610,5000,25000,268994.570,40887.794,269704.470,41387.794,TQ7,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TQ7,,,,South Hams,http://data.ordnancesurvey.co.uk/id/7000000000022569,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Devon,http://data.ordnancesurvey.co.uk/id/7000000000023147,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
