osgb4000000074552170,http://data.ordnancesurvey.co.uk/id/osgb4000000074552170,High Hesket,,,,populatedPlace,Village,347692.000,544214.000,13000,250000,347066.427,543218.315,348212.887,545264.839,CA4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CA4,,,,Eden,http://data.ordnancesurvey.co.uk/id/7000000000013049,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Cumbria,http://data.ordnancesurvey.co.uk/id/7000000000013244,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,North West,http://data.ordnancesurvey.co.uk/id/7000000000041431,England,http://data.ordnancesurvey.co.uk/id/country/england,,,http://sws.geonames.org/2646949
osgb4000000074551076,http://data.ordnancesurvey.co.uk/id/osgb4000000074551076,Carleton,,,,populatedPlace,Village,343034.380,552717.000,5000,250000,342631.005,552316.790,343451.265,553013.601,CA1,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CA1,,,,Carlisle,http://data.ordnancesurvey.co.uk/id/7000000000012712,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Cumbria,http://data.ordnancesurvey.co.uk/id/7000000000013244,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,North West,http://data.ordnancesurvey.co.uk/id/7000000000041431,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074552174,http://data.ordnancesurvey.co.uk/id/osgb4000000074552174,Mellguards,,,,populatedPlace,Hamlet,344550.650,545837.400,5000,25000,344297.240,545610.699,344797.240,546110.699,CA4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CA4,,,,Eden,http://data.ordnancesurvey.co.uk/id/7000000000013049,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Cumbria,http://data.ordnancesurvey.co.uk/id/7000000000013244,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,North West,http://data.ordnancesurvey.co.uk/id/7000000000041431,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074549943,http://data.ordnancesurvey.co.uk/id/osgb4000000074549943,Cotehill,,,,populatedPlace,Village,346533.900,550834.620,10000,250000,346045.029,550015.649,347030.256,551572.693,CA4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CA4,,,,Carlisle,http://data.ordnancesurvey.co.uk/id/7000000000012712,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Cumbria,http://data.ordnancesurvey.co.uk/id/7000000000013244,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,North West,http://data.ordnancesurvey.co.uk/id/7000000000041431,England,http://data.ordnancesurvey.co.uk/id/country/england,,,http://sws.geonames.org/2652284
osgb4000000074552561,http://data.ordnancesurvey.co.uk/id/osgb4000000074552561,Swathwaite Head,,,,populatedPlace,Other Settlement,342180.120,543657.630,15000,25000,341770.508,543461.088,342270.508,543961.088,CA4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CA4,,,,Eden,http://data.ordnancesurvey.co.uk/id/7000000000013049,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Cumbria,http://data.ordnancesurvey.co.uk/id/7000000000013244,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,North West,http://data.ordnancesurvey.co.uk/id/7000000000041431,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074541221,http://data.ordnancesurvey.co.uk/id/osgb4000000074541221,Scarrowhill,,,,populatedPlace,Hamlet,351356.000,550547.000,5000,25000,351111.367,550304.625,351611.367,550804.625,CA8,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CA8,,,,Carlisle,http://data.ordnancesurvey.co.uk/id/7000000000012712,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Cumbria,http://data.ordnancesurvey.co.uk/id/7000000000013244,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,North West,http://data.ordnancesurvey.co.uk/id/7000000000041431,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074552182,http://data.ordnancesurvey.co.uk/id/osgb4000000074552182,Moorthwaite,,,,populatedPlace,Other Settlement,350898.000,550766.000,15000,25000,350237.057,550297.698,351005.918,550969.966,CA8,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CA8,,,,Carlisle,http://data.ordnancesurvey.co.uk/id/7000000000012712,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Cumbria,http://data.ordnancesurvey.co.uk/id/7000000000013244,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,North West,http://data.ordnancesurvey.co.uk/id/7000000000041431,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074552171,http://data.ordnancesurvey.co.uk/id/osgb4000000074552171,Aiketgate,,,,populatedPlace,Hamlet,347973.000,546697.000,5000,25000,347859.807,546314.662,348359.807,546814.662,CA4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CA4,,,,Eden,http://data.ordnancesurvey.co.uk/id/7000000000013049,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Cumbria,http://data.ordnancesurvey.co.uk/id/7000000000013244,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,North West,http://data.ordnancesurvey.co.uk/id/7000000000041431,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074544644,http://data.ordnancesurvey.co.uk/id/osgb4000000074544644,Newbiggin,,,,populatedPlace,Village,355698.800,549193.400,5000,250000,355559.269,548876.593,356353.738,549376.593,CA8,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CA8,,,,Eden,http://data.ordnancesurvey.co.uk/id/7000000000013049,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Cumbria,http://data.ordnancesurvey.co.uk/id/7000000000013244,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,North West,http://data.ordnancesurvey.co.uk/id/7000000000041431,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074552572,http://data.ordnancesurvey.co.uk/id/osgb4000000074552572,Coalfell,,,,populatedPlace,Hamlet,359267.440,559971.000,5000,25000,359074.241,559766.521,359574.241,560266.521,CA8,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CA8,,,,Carlisle,http://data.ordnancesurvey.co.uk/id/7000000000012712,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Cumbria,http://data.ordnancesurvey.co.uk/id/7000000000013244,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,North West,http://data.ordnancesurvey.co.uk/id/7000000000041431,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
