osgb4000000074541272,http://data.ordnancesurvey.co.uk/id/osgb4000000074541272,Pennycross,,,,populatedPlace,Other Settlement,150706.800,726187.510,15000,25000,150265.542,725854.164,150838.285,726354.164,PA70,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA70,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074551221,http://data.ordnancesurvey.co.uk/id/osgb4000000074551221,Carsaig,,,,populatedPlace,Hamlet,154026.000,721935.000,5000,25000,153406.185,721198.368,154675.825,722191.714,PA70,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA70,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074553111,http://data.ordnancesurvey.co.uk/id/osgb4000000074553111,Gribun,,,,populatedPlace,Other Settlement,145128.000,733798.000,15000,25000,144791.168,733093.913,145430.111,734648.018,PA68,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA68,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074335076,http://data.ordnancesurvey.co.uk/id/osgb4000000074335076,Kilfinichen,,,,populatedPlace,Other Settlement,149147.000,728614.000,15000,25000,147819.777,727810.696,149793.306,728797.463,PA69,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA69,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2645666
osgb4000000074553106,http://data.ordnancesurvey.co.uk/id/osgb4000000074553106,Leob,,,,populatedPlace,Other Settlement,141424.700,723394.750,15000,25000,141103.333,723018.947,141770.779,723552.904,PA67,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA67,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074552733,http://data.ordnancesurvey.co.uk/id/osgb4000000074552733,Lee,,,,populatedPlace,Other Settlement,140857.550,721856.060,15000,25000,140621.850,721608.531,141121.850,722130.002,PA67,http://data.ordnancesurvey.co.uk/id/postcodedistrict/PA67,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
PA716HU,http://data.ordnancesurvey.co.uk/id/postcodeunit/PA716HU,PA71 6HU,,,,other,Postcode,155348.600,738419.200,3500,18000,,,,,,,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
PA706HF,http://data.ordnancesurvey.co.uk/id/postcodeunit/PA706HF,PA70 6HF,,,,other,Postcode,142772.515,723628.411,3500,18000,,,,,,,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
PA696EU,http://data.ordnancesurvey.co.uk/id/postcodeunit/PA696EU,PA69 6EU,,,,other,Postcode,145181.900,727231.500,3500,18000,,,,,,,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
PA696ER,http://data.ordnancesurvey.co.uk/id/postcodeunit/PA696ER,PA69 6ER,,,,other,Postcode,149537.000,728472.900,3500,18000,,,,,,,Kilfinichen,http://data.ordnancesurvey.co.uk/id/4000000074335076,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#otherSettlement,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
PA686EJ,http://data.ordnancesurvey.co.uk/id/postcodeunit/PA686EJ,PA68 6EJ,,,,other,Postcode,146168.656,734839.667,3500,18000,,,,,,,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
PA706HD,http://data.ordnancesurvey.co.uk/id/postcodeunit/PA706HD,PA70 6HD,,,,other,Postcode,153390.500,723437.000,3500,18000,,,,,,,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
PA716HT,http://data.ordnancesurvey.co.uk/id/postcodeunit/PA716HT,PA71 6HT,,,,other,Postcode,154374.700,738947.800,3500,18000,,,,,,,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
PA726JZ,http://data.ordnancesurvey.co.uk/id/postcodeunit/PA726JZ,PA72 6JZ,,,,other,Postcode,148585.650,739761.650,3500,18000,,,,,,,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
PA696ES,http://data.ordnancesurvey.co.uk/id/postcodeunit/PA696ES,PA69 6ES,,,,other,Postcode,148228.355,728124.091,3500,18000,,,,,,,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
PA676DW,http://data.ordnancesurvey.co.uk/id/postcodeunit/PA676DW,PA67 6DW,,,,other,Postcode,140846.935,720226.318,3500,18000,,,,,,,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
PA706HB,http://data.ordnancesurvey.co.uk/id/postcodeunit/PA706HB,PA70 6HB,,,,other,Postcode,152513.702,727259.283,3500,18000,,,,,,,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
PA686EH,http://data.ordnancesurvey.co.uk/id/postcodeunit/PA686EH,PA68 6EH,,,,other,Postcode,145108.800,733118.200,3500,18000,,,,,,,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
PA696ET,http://data.ordnancesurvey.co.uk/id/postcodeunit/PA696ET,PA69 6ET,,,,other,Postcode,148738.400,729373.100,3500,18000,,,,,,,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
PA716HR,http://data.ordnancesurvey.co.uk/id/postcodeunit/PA716HR,PA71 6HR,,,,other,Postcode,154918.547,739775.911,3500,18000,,,,,,,Gruline,http://data.ordnancesurvey.co.uk/id/4000000074552728,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#otherSettlement,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
PA736LY,http://data.ordnancesurvey.co.uk/id/postcodeunit/PA736LY,PA73 6LY,,,,other,Postcode,145949.619,739774.681,3500,18000,,,,,,,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
PA706HQ,http://data.ordnancesurvey.co.uk/id/postcodeunit/PA706HQ,PA70 6HQ,,,,other,Postcode,152486.400,729648.900,3500,18000,,,,,,,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
PA706HE,http://data.ordnancesurvey.co.uk/id/postcodeunit/PA706HE,PA70 6HE,,,,other,Postcode,148935.400,725371.800,3500,18000,,,,,,,,,,,,,Argyll and Bute,http://data.ordnancesurvey.co.uk/id/7000000000030106,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
