osgb4000000074559377,http://data.ordnancesurvey.co.uk/id/osgb4000000074559377,Cannich,,,,populatedPlace,Village,233741.000,831829.000,10000,250000,233025.359,831232.981,234596.522,832268.015,IV4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV4,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,http://dbpedia.org/resource/Cannich,http://sws.geonames.org/2653886
osgb4000000074559376,http://data.ordnancesurvey.co.uk/id/osgb4000000074559376,Tomich,,,,populatedPlace,Village,230400.170,827010.050,10000,250000,229844.547,826678.825,231327.537,828041.165,IV4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV4,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2635707
osgb4000000074559375,http://data.ordnancesurvey.co.uk/id/osgb4000000074559375,Corrimony,,,,populatedPlace,Hamlet,237648.690,830381.650,5000,25000,237375.300,830147.130,237875.300,830647.130,IV63,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV63,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,http://dbpedia.org/resource/Corrimony,http://sws.geonames.org/2652332
osgb4000000074559374,http://data.ordnancesurvey.co.uk/id/osgb4000000074559374,Buntait,,,,populatedPlace,Hamlet,239717.000,831019.020,5000,25000,239682.339,830555.365,240330.162,831057.991,IV63,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV63,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074337607,http://data.ordnancesurvey.co.uk/id/osgb4000000074337607,Kerrow,,,,populatedPlace,Hamlet,233134.010,830323.930,5000,25000,232790.416,830216.731,233383.616,830716.731,IV4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV4,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
IV47LE,http://data.ordnancesurvey.co.uk/id/postcodeunit/IV47LE,IV4 7LE,,,,other,Postcode,237966.636,836076.351,3500,18000,,,,,,,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
IV47LP,http://data.ordnancesurvey.co.uk/id/postcodeunit/IV47LP,IV4 7LP,,,,other,Postcode,233703.200,831629.900,3500,18000,,,,,,,Cannich,http://data.ordnancesurvey.co.uk/id/4000000074559377,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
IV47NE,http://data.ordnancesurvey.co.uk/id/postcodeunit/IV47NE,IV4 7NE,,,,other,Postcode,238195.799,835530.852,3500,18000,,,,,,,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
IV636TW,http://data.ordnancesurvey.co.uk/id/postcodeunit/IV636TW,IV63 6TW,,,,other,Postcode,239354.767,830268.670,3500,18000,,,,,,,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
IV47LJ,http://data.ordnancesurvey.co.uk/id/postcodeunit/IV47LJ,IV4 7LJ,,,,other,Postcode,234213.800,831548.800,3500,18000,,,,,,,Cannich,http://data.ordnancesurvey.co.uk/id/4000000074559377,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
