osgb4000000074564432,http://data.ordnancesurvey.co.uk/id/osgb4000000074564432,St John's Town of Dalry,,,,populatedPlace,Village,262368.000,581254.000,6000,250000,261687.641,580794.589,262681.665,581689.842,DG7,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG7,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074338378,http://data.ordnancesurvey.co.uk/id/osgb4000000074338378,Holmhead,,,,populatedPlace,Other Settlement,270919.510,585878.200,15000,25000,270662.306,585637.391,271162.306,586137.391,DG3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG3,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074564115,http://data.ordnancesurvey.co.uk/id/osgb4000000074564115,Dunreggan,,,,populatedPlace,Suburban Area,278029.520,591005.990,3000,25000,277941.672,590667.956,278441.672,591167.956,DG3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG3,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074564116,http://data.ordnancesurvey.co.uk/id/osgb4000000074564116,Moniaive,,,,populatedPlace,Village,277862.080,590915.310,9000,250000,277105.509,590620.296,278432.774,591263.242,DG3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG3,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2642343
osgb4000000074564433,http://data.ordnancesurvey.co.uk/id/osgb4000000074564433,Kendoon,,,,populatedPlace,Hamlet,260553.000,587613.000,5000,25000,260297.481,587356.194,260797.481,587856.194,DG7,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DG7,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DG34ES,http://data.ordnancesurvey.co.uk/id/postcodeunit/DG34ES,DG3 4ES,,,,other,Postcode,276822.300,584675.800,3500,18000,,,,,,,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DG73SP,http://data.ordnancesurvey.co.uk/id/postcodeunit/DG73SP,DG7 3SP,,,,other,Postcode,261833.000,581529.000,3500,18000,,,,,,,St John's Town of Dalry,http://data.ordnancesurvey.co.uk/id/4000000074564432,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DG73UD,http://data.ordnancesurvey.co.uk/id/postcodeunit/DG73UD,DG7 3UD,,,,other,Postcode,261718.140,589030.740,3500,18000,,,,,,,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DG73UB,http://data.ordnancesurvey.co.uk/id/postcodeunit/DG73UB,DG7 3UB,,,,other,Postcode,260612.800,587618.500,3500,18000,,,,,,,Kendoon,http://data.ordnancesurvey.co.uk/id/4000000074564433,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DG34EG,http://data.ordnancesurvey.co.uk/id/postcodeunit/DG34EG,DG3 4EG,,,,other,Postcode,278459.216,589910.458,3500,18000,,,,,,,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DG73UL,http://data.ordnancesurvey.co.uk/id/postcodeunit/DG73UL,DG7 3UL,,,,other,Postcode,262468.316,581289.436,3500,18000,,,,,,,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DG34HS,http://data.ordnancesurvey.co.uk/id/postcodeunit/DG34HS,DG3 4HS,,,,other,Postcode,277613.800,591097.000,3500,18000,,,,,,,Moniaive,http://data.ordnancesurvey.co.uk/id/4000000074564116,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DG34EW,http://data.ordnancesurvey.co.uk/id/postcodeunit/DG34EW,DG3 4EW,,,,other,Postcode,275111.262,587570.562,3500,18000,,,,,,,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DG73SU,http://data.ordnancesurvey.co.uk/id/postcodeunit/DG73SU,DG7 3SU,,,,other,Postcode,260422.800,585872.800,3500,18000,,,,,,,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DG73XQ,http://data.ordnancesurvey.co.uk/id/postcodeunit/DG73XQ,DG7 3XQ,,,,other,Postcode,264861.600,580193.600,3500,18000,,,,,,,,,,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DG73TT,http://data.ordnancesurvey.co.uk/id/postcodeunit/DG73TT,DG7 3TT,,,,other,Postcode,262598.300,581335.200,3500,18000,,,,,,,St John's Town of Dalry,http://data.ordnancesurvey.co.uk/id/4000000074564432,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Dumfries and Galloway,http://data.ordnancesurvey.co.uk/id/7000000000031903,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
