osgb4000000074566358,http://data.ordnancesurvey.co.uk/id/osgb4000000074566358,Houbie,,,,populatedPlace,Village,462247.000,1190734.000,13000,250000,460836.678,1190410.738,462829.897,1191518.091,ZE2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/ZE2,,,,,,,Shetland Islands,http://data.ordnancesurvey.co.uk/id/7000000000030514,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074335934,http://data.ordnancesurvey.co.uk/id/osgb4000000074335934,Aith,,,,populatedPlace,Hamlet,463140.470,1190226.170,5000,25000,463064.906,1189648.016,463969.801,1190321.643,ZE2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/ZE2,,,,,,,Shetland Islands,http://data.ordnancesurvey.co.uk/id/7000000000030514,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074559858,http://data.ordnancesurvey.co.uk/id/osgb4000000074559858,Funzie,,,,populatedPlace,Hamlet,466149.980,1190073.460,5000,25000,466033.647,1189649.526,466617.554,1190373.998,ZE2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/ZE2,,,,,,,Shetland Islands,http://data.ordnancesurvey.co.uk/id/7000000000030514,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2648985
osgb4000000074566359,http://data.ordnancesurvey.co.uk/id/osgb4000000074566359,Herra,,,,populatedPlace,Hamlet,460436.000,1191572.000,5000,25000,460094.023,1191047.995,460594.023,1192028.285,ZE2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/ZE2,,,,,,,Shetland Islands,http://data.ordnancesurvey.co.uk/id/7000000000030514,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
ZE29DJ,http://data.ordnancesurvey.co.uk/id/postcodeunit/ZE29DJ,ZE2 9DJ,,,,other,Postcode,462735.940,1190665.098,3500,18000,,,,,,,,,,,,,Shetland Islands,http://data.ordnancesurvey.co.uk/id/7000000000030514,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000003222461,http://data.ordnancesurvey.co.uk/id/osgb4000000003222461,B9088,,,,transportNetwork,Numbered Road,461838.000,1191060.000,54000,250000,457796.000,1189972.939,466149.974,1192721.000,ZE2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/ZE2,,,,,,,Shetland Islands,http://data.ordnancesurvey.co.uk/id/7000000000030514,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
