osgb4000000074555756,http://data.ordnancesurvey.co.uk/id/osgb4000000074555756,Elliot,,,,populatedPlace,Hamlet,361896.060,739390.100,5000,25000,361591.735,739159.997,362221.476,739736.172,DD11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DD11,,,,,,,Angus,http://data.ordnancesurvey.co.uk/id/7000000000030216,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,"http://dbpedia.org/resource/Elliot,_Angus",
DD112PD,http://data.ordnancesurvey.co.uk/id/postcodeunit/DD112PD,DD11 2PD,,,,other,Postcode,360941.300,739320.400,3500,18000,,,,,,,,,,,,,Angus,http://data.ordnancesurvey.co.uk/id/7000000000030216,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DD112PA,http://data.ordnancesurvey.co.uk/id/postcodeunit/DD112PA,DD11 2PA,,,,other,Postcode,360107.200,739973.300,3500,18000,,,,,,,Arbirlot,http://data.ordnancesurvey.co.uk/id/4000000074555757,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Angus,http://data.ordnancesurvey.co.uk/id/7000000000030216,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DD112PG,http://data.ordnancesurvey.co.uk/id/postcodeunit/DD112PG,DD11 2PG,,,,other,Postcode,360593.300,739044.600,3500,18000,,,,,,,,,,,,,Angus,http://data.ordnancesurvey.co.uk/id/7000000000030216,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DD112PE,http://data.ordnancesurvey.co.uk/id/postcodeunit/DD112PE,DD11 2PE,,,,other,Postcode,361906.610,739473.310,3500,18000,,,,,,,Elliot,http://data.ordnancesurvey.co.uk/id/4000000074555756,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Angus,http://data.ordnancesurvey.co.uk/id/7000000000030216,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DD112NQ,http://data.ordnancesurvey.co.uk/id/postcodeunit/DD112NQ,DD11 2NQ,,,,other,Postcode,362437.463,739969.884,3500,18000,,,,,,,Arbroath,http://data.ordnancesurvey.co.uk/id/4000000074555388,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#town,,,,Angus,http://data.ordnancesurvey.co.uk/id/7000000000030216,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
DD112PH,http://data.ordnancesurvey.co.uk/id/postcodeunit/DD112PH,DD11 2PH,,,,other,Postcode,361931.600,739403.600,3500,18000,,,,,,,Elliot,http://data.ordnancesurvey.co.uk/id/4000000074555756,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Angus,http://data.ordnancesurvey.co.uk/id/7000000000030216,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000004514856,http://data.ordnancesurvey.co.uk/id/osgb4000000004514856,Lochside,,,,transportNetwork,Named Road,361764.000,739495.000,2000,20000,361643.887,739390.104,361896.062,739615.613,DD11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DD11,Elliot,http://data.ordnancesurvey.co.uk/id/4000000074555756,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Angus,http://data.ordnancesurvey.co.uk/id/7000000000030216,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
6a397da6-20f0-432b-b3d4-a6f14c03ad19,http://data.ordnancesurvey.co.uk/id/6a397da6-20f0-432b-b3d4-a6f14c03ad19,Lochside,,,,transportNetwork,Section Of Named Road,361780.997,739478.943,1000,25000,361687.487,739390.104,361896.062,739554.604,DD11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DD11,Elliot,http://data.ordnancesurvey.co.uk/id/4000000074555756,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Angus,http://data.ordnancesurvey.co.uk/id/7000000000030216,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,osgb4000000004514856,,
