EH421XP,http://data.ordnancesurvey.co.uk/id/postcodeunit/EH421XP,EH42 1XP,,,,other,Postcode,361105.400,681781.400,3500,18000,,,,,,,,,,,,,East Lothian,http://data.ordnancesurvey.co.uk/id/7000000000030509,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
EH395PR,http://data.ordnancesurvey.co.uk/id/postcodeunit/EH395PR,EH39 5PR,,,,other,Postcode,360189.900,682824.000,3500,18000,,,,,,,,,,,,,East Lothian,http://data.ordnancesurvey.co.uk/id/7000000000030509,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
EH395PP,http://data.ordnancesurvey.co.uk/id/postcodeunit/EH395PP,EH39 5PP,,,,other,Postcode,361012.318,683732.971,3500,18000,,,,,,,,,,,,,East Lothian,http://data.ordnancesurvey.co.uk/id/7000000000030509,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000006295374,http://data.ordnancesurvey.co.uk/id/osgb4000000006295374,Limetree Walk,,,,transportNetwork,Named Road,361750.000,680515.933,13000,20000,360753.355,680088.317,362740.342,680933.549,EH42,http://data.ordnancesurvey.co.uk/id/postcodedistrict/EH42,,,,,,,East Lothian,http://data.ordnancesurvey.co.uk/id/7000000000030509,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000006295375,http://data.ordnancesurvey.co.uk/id/osgb4000000006295375,Gauger's Bush,,,,transportNetwork,Named Road,360831.780,681527.582,6000,20000,360459.378,680924.195,361289.857,681877.339,EH42,http://data.ordnancesurvey.co.uk/id/postcodedistrict/EH42,,,,,,,East Lothian,http://data.ordnancesurvey.co.uk/id/7000000000030509,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
