osgb4000000074561563,http://data.ordnancesurvey.co.uk/id/osgb4000000074561563,Thomastown,,,,populatedPlace,Hamlet,357370.200,837009.100,5000,25000,357217.638,836786.580,357717.638,837286.580,AB54,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB54,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074562943,http://data.ordnancesurvey.co.uk/id/osgb4000000074562943,Haugh of Glass,,,,populatedPlace,Other Settlement,342414.700,839305.850,15000,25000,341981.542,838142.393,342909.408,840462.509,AB54,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB54,,,,,,,Moray,http://data.ordnancesurvey.co.uk/id/7000000000029959,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2647328
osgb4000000074561566,http://data.ordnancesurvey.co.uk/id/osgb4000000074561566,Kirkney,,,,populatedPlace,Hamlet,351459.730,832576.540,5000,25000,351216.013,832333.544,351716.013,832833.544,AB54,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB54,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074336389,http://data.ordnancesurvey.co.uk/id/osgb4000000074336389,Culdrain,,,,populatedPlace,Hamlet,351927.790,833848.020,5000,25000,351666.176,833605.691,352166.176,834105.691,AB54,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB54,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074562324,http://data.ordnancesurvey.co.uk/id/osgb4000000074562324,Brideswell,,,,populatedPlace,Hamlet,357789.400,839165.200,5000,25000,357526.409,838713.120,358094.477,839457.127,AB54,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB54,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074562138,http://data.ordnancesurvey.co.uk/id/osgb4000000074562138,Leslie,,,,populatedPlace,Hamlet,359759.010,824742.580,5000,25000,358632.187,824527.534,360158.620,825027.534,AB52,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB52,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074560953,http://data.ordnancesurvey.co.uk/id/osgb4000000074560953,Lumsden,,,,populatedPlace,Village,347298.200,821732.200,14000,250000,346718.577,821208.771,347707.827,823320.246,AB54,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB54,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2643396
osgb4000000074336205,http://data.ordnancesurvey.co.uk/id/osgb4000000074336205,Torry,,,,populatedPlace,Hamlet,343456.000,839925.040,5000,25000,343267.320,839660.579,343767.320,840178.371,AB54,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB54,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074561367,http://data.ordnancesurvey.co.uk/id/osgb4000000074561367,Clatt,,,,populatedPlace,Village,353937.000,825965.000,6000,250000,353420.096,825692.750,354324.967,826192.750,AB54,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB54,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074561365,http://data.ordnancesurvey.co.uk/id/osgb4000000074561365,Duncanstone,,,,populatedPlace,Hamlet,357494.000,826666.000,5000,25000,356813.384,826404.087,358150.585,826904.087,AB52,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB52,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
