EX82DQ,http://data.ordnancesurvey.co.uk/id/postcodeunit/EX82DQ,EX8 2DQ,,,,other,Postcode,301764.300,79964.800,3500,18000,,,,,,,Exmouth,http://data.ordnancesurvey.co.uk/id/4000000074552682,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#town,East Devon,http://data.ordnancesurvey.co.uk/id/7000000000022713,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Devon,http://data.ordnancesurvey.co.uk/id/7000000000023147,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
EX82DH,http://data.ordnancesurvey.co.uk/id/postcodeunit/EX82DH,EX8 2DH,,,,other,Postcode,301930.200,79923.500,3500,18000,,,,,,,Exmouth,http://data.ordnancesurvey.co.uk/id/4000000074552682,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#town,East Devon,http://data.ordnancesurvey.co.uk/id/7000000000022713,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Devon,http://data.ordnancesurvey.co.uk/id/7000000000023147,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
EX82DG,http://data.ordnancesurvey.co.uk/id/postcodeunit/EX82DG,EX8 2DG,,,,other,Postcode,301669.300,79980.900,3500,18000,,,,,,,Exmouth,http://data.ordnancesurvey.co.uk/id/4000000074552682,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#town,East Devon,http://data.ordnancesurvey.co.uk/id/7000000000022713,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Devon,http://data.ordnancesurvey.co.uk/id/7000000000023147,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000025949506,http://data.ordnancesurvey.co.uk/id/osgb4000000025949506,Foxholes Hill,,,,transportNetwork,Named Road,301599.000,79955.000,5000,20000,301225.000,79833.000,301991.000,80123.000,EX8,http://data.ordnancesurvey.co.uk/id/postcodedistrict/EX8,Exmouth,http://data.ordnancesurvey.co.uk/id/4000000074552682,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#town,East Devon,http://data.ordnancesurvey.co.uk/id/7000000000022713,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Devon,http://data.ordnancesurvey.co.uk/id/7000000000023147,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
