osgb4000000074544608,http://data.ordnancesurvey.co.uk/id/osgb4000000074544608,Meethill,,,,populatedPlace,Suburban Area,411801.000,845457.000,8000,25000,411300.285,844790.331,412375.457,845984.299,AB42,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB42,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074544876,http://data.ordnancesurvey.co.uk/id/osgb4000000074544876,Millbreck,,,,populatedPlace,Hamlet,400314.800,845190.200,5000,25000,400021.662,845021.054,400521.662,845594.140,AB42,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB42,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074310159,http://data.ordnancesurvey.co.uk/id/osgb4000000074310159,Grange Gardens,,,,populatedPlace,Suburban Area,412263.910,846193.190,2000,25000,411996.200,845942.194,412496.200,846442.194,AB42,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB42,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074544610,http://data.ordnancesurvey.co.uk/id/osgb4000000074544610,Blackhouse,,,,populatedPlace,Suburban Area,411963.000,846791.000,10000,25000,411200.940,846461.772,412798.413,847400.873,AB42,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB42,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074545154,http://data.ordnancesurvey.co.uk/id/osgb4000000074545154,Cuttyhill,,,,populatedPlace,Hamlet,404211.620,850266.110,5000,25000,403670.437,849980.639,404541.965,850480.639,AB42,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB42,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074544604,http://data.ordnancesurvey.co.uk/id/osgb4000000074544604,Kinknockie,,,,populatedPlace,Other Settlement,400644.000,841393.000,15000,25000,400142.150,840867.101,401202.635,841915.109,AB42,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB42,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074545427,http://data.ordnancesurvey.co.uk/id/osgb4000000074545427,Corse,,,,populatedPlace,Other Settlement,401030.000,853590.000,15000,25000,400535.945,852976.757,401346.831,854069.684,AB42,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB42,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074544877,http://data.ordnancesurvey.co.uk/id/osgb4000000074544877,Flushing,,,,populatedPlace,Hamlet,405369.000,846907.000,5000,25000,405170.000,846733.874,405716.952,847509.462,AB42,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB42,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074544871,http://data.ordnancesurvey.co.uk/id/osgb4000000074544871,Waterside,,,,populatedPlace,Suburban Area,411148.000,847555.000,5000,25000,410747.511,847164.521,411443.378,848001.271,AB42,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB42,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074544607,http://data.ordnancesurvey.co.uk/id/osgb4000000074544607,Clerkhill,,,,populatedPlace,Suburban Area,411953.000,845994.000,6000,25000,411879.657,845152.547,412545.734,846129.267,AB42,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB42,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
