osgb4000000074541572,http://data.ordnancesurvey.co.uk/id/osgb4000000074541572,Sourin,,,,populatedPlace,Other Settlement,343399.520,1031552.160,15000,25000,342077.968,1030340.357,344371.859,1032383.193,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074577929,http://data.ordnancesurvey.co.uk/id/osgb4000000074577929,Guith,,,,populatedPlace,Hamlet,355335.420,1036667.480,5000,25000,354925.900,1036161.151,355700.070,1036910.187,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172PY,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172PY,KW17 2PY,,,,other,Postcode,343570.400,1027572.400,3500,18000,,,,,,,Brinian,http://data.ordnancesurvey.co.uk/id/4000000074554270,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172EB,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172EB,KW17 2EB,,,,other,Postcode,352611.200,1020083.000,3500,18000,,,,,,,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172TY,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172TY,KW17 2TY,,,,other,Postcode,343491.100,1021918.800,3500,18000,,,,,,,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172AA,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172AA,KW17 2AA,,,,other,Postcode,356220.524,1030790.771,3500,18000,,,,,,,Backaland,http://data.ordnancesurvey.co.uk/id/4000000074577928,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#otherSettlement,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172QD,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172QD,KW17 2QD,,,,other,Postcode,346873.370,1029764.690,3500,18000,,,,,,,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172HB,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172HB,KW17 2HB,,,,other,Postcode,340215.800,1022891.400,3500,18000,,,,,,,Tingwall,http://data.ordnancesurvey.co.uk/id/4000000074335889,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#hamlet,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172QA,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172QA,KW17 2QA,,,,other,Postcode,344417.469,1026404.525,3500,18000,,,,,,,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172PZ,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172PZ,KW17 2PZ,,,,other,Postcode,343546.400,1027564.300,3500,18000,,,,,,,Brinian,http://data.ordnancesurvey.co.uk/id/4000000074554270,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172HA,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172HA,KW17 2HA,,,,other,Postcode,340328.536,1022182.342,3500,18000,,,,,,,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172EZ,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172EZ,KW17 2EZ,,,,other,Postcode,341723.004,1020386.257,3500,18000,,,,,,,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172PR,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172PR,KW17 2PR,,,,other,Postcode,343793.100,1030962.228,3500,18000,,,,,,,Sourin,http://data.ordnancesurvey.co.uk/id/4000000074541572,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#otherSettlement,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172AB,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172AB,KW17 2AB,,,,other,Postcode,356543.110,1037233.768,3500,18000,,,,,,,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000003265702,http://data.ordnancesurvey.co.uk/id/osgb4000000003265702,Hillock Road,,,,transportNetwork,Named Road,353772.142,1022337.431,1000,20000,353686.888,1022268.357,353905.347,1022382.540,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000003265898,http://data.ordnancesurvey.co.uk/id/osgb4000000003265898,B9063,,,,transportNetwork,Numbered Road,356346.756,1033872.342,52000,250000,356130.000,1030020.585,357921.253,1038066.759,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
20343c4f-2acd-4f80-bea8-4afad8679df5,http://data.ordnancesurvey.co.uk/id/20343c4f-2acd-4f80-bea8-4afad8679df5,Gorseness Road,,,,transportNetwork,Section Of Named Road,341539.138,1020054.293,4000,25000,341271.043,1019731.041,341586.556,1020356.269,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,Gorseness,http://data.ordnancesurvey.co.uk/id/4000000074578146,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#otherSettlement,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,osgb4000000003265601,,
osgb4000000003265824,http://data.ordnancesurvey.co.uk/id/osgb4000000003265824,Johnstons Road,,,,transportNetwork,Named Road,343568.290,1027530.797,1000,20000,343516.551,1027526.116,343611.899,1027572.188,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,Brinian,http://data.ordnancesurvey.co.uk/id/4000000074554270,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000003265913,http://data.ordnancesurvey.co.uk/id/osgb4000000003265913,B9065,,,,transportNetwork,Numbered Road,343430.319,1027591.899,3000,250000,343223.000,1027492.011,343636.753,1027684.000,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,Brinian,http://data.ordnancesurvey.co.uk/id/4000000074554270,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000003265601,http://data.ordnancesurvey.co.uk/id/osgb4000000003265601,Gorseness Road,,,,transportNetwork,Named Road,340895.099,1021929.802,20000,28000,338075.000,1018581.739,342058.701,1022821.637,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
KW172PU,http://data.ordnancesurvey.co.uk/id/postcodeunit/KW172PU,KW17 2PU,,,,other,Postcode,343501.867,1027675.049,3500,18000,,,,,,,Brinian,http://data.ordnancesurvey.co.uk/id/4000000074554270,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000003265896,http://data.ordnancesurvey.co.uk/id/osgb4000000003265896,B9064,,,,transportNetwork,Numbered Road,341674.526,1032454.207,38000,250000,338442.459,1027469.943,344365.018,1032813.800,KW17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/KW17,,,,,,,Orkney Islands,http://data.ordnancesurvey.co.uk/id/7000000000029961,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
