osgb4000000074570571,http://data.ordnancesurvey.co.uk/id/osgb4000000074570571,Ivy Chimneys,,,,populatedPlace,Suburban Area,545790.000,201003.000,3000,25000,545293.486,200769.698,545812.446,201269.698,CM16,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CM16,,,,Epping Forest,http://data.ordnancesurvey.co.uk/id/7000000000019968,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Essex,http://data.ordnancesurvey.co.uk/id/7000000000019687,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074558908,http://data.ordnancesurvey.co.uk/id/osgb4000000074558908,Great Hallingbury,,,,populatedPlace,Village,551241.000,219700.000,5000,250000,550966.854,219342.943,551742.929,219956.087,CM22,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CM22,,,,Uttlesford,http://data.ordnancesurvey.co.uk/id/7000000000020033,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Essex,http://data.ordnancesurvey.co.uk/id/7000000000019687,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,,http://sws.geonames.org/2648091
osgb4000000074562644,http://data.ordnancesurvey.co.uk/id/osgb4000000074562644,Puttock's End,,,,populatedPlace,Hamlet,556892.230,219890.770,5000,25000,556692.289,219624.322,557192.289,220167.787,CM22,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CM22,,,,Uttlesford,http://data.ordnancesurvey.co.uk/id/7000000000020033,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Essex,http://data.ordnancesurvey.co.uk/id/7000000000019687,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074572311,http://data.ordnancesurvey.co.uk/id/osgb4000000074572311,Netteswell,,,,populatedPlace,Suburban Area,545308.000,210155.000,9000,25000,544653.685,209625.365,546077.451,210850.134,CM20,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CM20,,,,Harlow,http://data.ordnancesurvey.co.uk/id/7000000000020080,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Essex,http://data.ordnancesurvey.co.uk/id/7000000000019687,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074301989,http://data.ordnancesurvey.co.uk/id/osgb4000000074301989,Pinnacles,,,,populatedPlace,Suburban Area,543072.000,209674.000,10000,25000,542110.603,208771.579,543344.320,210257.364,CM19,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CM19,,,,Harlow,http://data.ordnancesurvey.co.uk/id/7000000000020080,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Essex,http://data.ordnancesurvey.co.uk/id/7000000000019687,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074556689,http://data.ordnancesurvey.co.uk/id/osgb4000000074556689,Ardley End,,,,populatedPlace,Village,552650.400,214440.400,4000,250000,552384.134,214182.000,552884.134,214779.959,CM22,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CM22,,,,Uttlesford,http://data.ordnancesurvey.co.uk/id/7000000000020033,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Essex,http://data.ordnancesurvey.co.uk/id/7000000000019687,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Ardley_End,
osgb4000000074572312,http://data.ordnancesurvey.co.uk/id/osgb4000000074572312,Harlow,,,,populatedPlace,Town,544705.000,209868.000,46000,2000000,541849.375,205934.721,548991.766,212989.572,CM20,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CM20,,,,Harlow,http://data.ordnancesurvey.co.uk/id/7000000000020080,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Essex,http://data.ordnancesurvey.co.uk/id/7000000000019687,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Harlow,http://sws.geonames.org/2647461
osgb4000000074572660,http://data.ordnancesurvey.co.uk/id/osgb4000000074572660,Sumners,,,,populatedPlace,Suburban Area,542867.000,207986.380,9000,25000,542523.326,206821.577,543693.251,208140.170,CM19,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CM19,,,,Harlow,http://data.ordnancesurvey.co.uk/id/7000000000020080,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Essex,http://data.ordnancesurvey.co.uk/id/7000000000019687,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074562640,http://data.ordnancesurvey.co.uk/id/osgb4000000074562640,Paslow Wood Common,,,,populatedPlace,Hamlet,558704.000,201922.000,5000,25000,558352.805,201496.851,558977.467,202346.388,CM4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CM4,,,,Epping Forest,http://data.ordnancesurvey.co.uk/id/7000000000019968,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Essex,http://data.ordnancesurvey.co.uk/id/7000000000019687,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074571295,http://data.ordnancesurvey.co.uk/id/osgb4000000074571295,High Wych,,,,populatedPlace,Village,546398.640,214353.950,5000,250000,546160.652,213906.799,546678.384,214704.311,CM21,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CM21,,,,East Hertfordshire,http://data.ordnancesurvey.co.uk/id/7000000000003679,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Hertfordshire,http://data.ordnancesurvey.co.uk/id/7000000000003909,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/High_Wych,
