osgb4000000074575466,http://data.ordnancesurvey.co.uk/id/osgb4000000074575466,Calbost,,,,populatedPlace,Hamlet,141420.590,917069.100,5000,25000,141248.273,916816.143,141766.063,917494.799,HS2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS2,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,http://dbpedia.org/resource/Calbost,
osgb4000000074575467,http://data.ordnancesurvey.co.uk/id/osgb4000000074575467,Marvig,eng,Marbhig,gla,populatedPlace,Village,141402.310,918934.110,8000,250000,140715.395,918344.376,141655.464,919520.719,HS2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/HS2,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS29QR,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS29QR,HS2 9QR,,,,other,Postcode,141330.564,917564.209,3500,18000,,,,,,,,,,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
HS29QP,http://data.ordnancesurvey.co.uk/id/postcodeunit/HS29QP,HS2 9QP,,,,other,Postcode,141247.897,918953.468,3500,18000,,,,,,,Marvig / Marbhig,http://data.ordnancesurvey.co.uk/id/4000000074575467,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Na h-Eileanan an Iar,http://data.ordnancesurvey.co.uk/id/7000000000030022,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
